fileName,cell_line,protein,exp_group,exp_date,image_number,manual_quality_check,dimension_x,dimension_y,number_of_nuclei,color_of_second_protein_in_nuclei,number_of_nuclei_with_second_protein,color_of_third_protein_in_cytosol,number_of_cells_with_third_protein,intensity_sum_full_red,intensity_sum_full_green,intensity_sum_full_blue,intensity_sum_nucleus_region_red,intensity_sum_nucleus_region_green,intensity_sum_nucleus_region_blue,intensity_sum_full_without_nucleus_region_red,intensity_sum_full_without_nucleus_region_green,intensity_sum_full_without_nucleus_region_blue,intensity_sum_cytosol_region_red,intensity_sum_cytosol_region_green,intensity_sum_cytosol_region_blue,intensity_sum_foreground_red,intensity_sum_foreground_green,intensity_sum_foreground_blue,intensity_sum_foreground_without_nucleus_region_red,intensity_sum_foreground_without_nucleus_region_green,intensity_sum_foreground_without_nucleus_region_blue,intensity_mean_background_red,intensity_mean_background_green,intensity_mean_background_blue,number_of_total_pixels,number_of_pixels_nucleus_region,number_of_pixels_foreground,number_of_pixels_foreground_without_nucleus_region,number_of_clusters,mean_cluster_size,median_cluster_size,image_cropped
A431_Nrf2_150s_20230717_5.czi,A431,Nrf2,150s,2023-07-17,5,NA,1024,1024,131,green,15,red,14,83495.168627451,39236.6235294117,36332.2156862745,23518.1215686275,12747.5529411765,21129.5882352941,59977.0470588235,26489.0705882353,15202.6274509804,68748.831372549,31690.5607843137,26390.6862745098,70682.8078431372,33101.6901960784,30011.1215686274,42599.0235294117,18110.8470588235,6123.90588235294,0.012218819412531,0.005850728352865,0.006028265111587,1048576,100205,272701,173029,0,NA,NA,no
A431_Nrf2_150s_20230717_6.czi,A431,Nrf2,150s,2023-07-17,6,NA,1024,1024,167,green,8,red,13,93470.4156862746,42805.2823529411,42119.3647058823,27840.4784313725,14452.4196078431,26480.0078431372,65629.9372549019,28352.862745098,15639.3568627451,77655.3764705882,33786.8705882352,30489.2784313725,79123.494117647,35953.3764705882,36262.2980392157,48176.0549019607,19791.7529411765,7938.20784313725,0.013682290619495,0.006534486658433,0.005585734049479,1048576,121897,350138,228498,0,NA,NA,no
A431_Nrf2_150s_20230717_7.czi,A431,Nrf2,150s,2023-07-17,7,NA,1024,1024,100,green,7,red,14,29519.4,27478.0745098039,30358.1019607843,9387.56470588235,9902.49019607843,16542.9058823529,20131.8352941176,17575.5843137255,13815.1960784313,26310.2274509804,22265.6980392157,20186.4745098039,27311.4509803921,24150.7568627451,23825.3215686274,17170.3921568627,13420.9921568627,6293.63137254902,0.002105664271934,0.003173177382525,0.006230144874722,1048576,82897,269902,187430,0,NA,NA,no
A431_Nrf2_150s_20230717_8.czi,A431,Nrf2,150s,2023-07-17,8,NA,1024,1024,36,green,0,red,7,6231.8862745098,11263.7843137255,16162.6392156863,2314.05098039216,3412.62745098039,6475.4862745098,3917.83529411765,7851.15686274509,9687.15294117645,5907.95294117647,7290.2431372549,8726.72156862745,5920.47058823529,7818.00392156863,9622.20784313725,3499.87450980392,4237.30196078431,2915.61176470588,0.000296989141726,0.003286152259976,0.006237441418218,1048576,28675,154146,125471,0,NA,NA,no
A431_Nrf2_150s_20230717_9.czi,A431,Nrf2,150s,2023-07-17,9,NA,1024,1024,59,green,2,red,7,18273.9215686274,12426.6941176471,17619.4901960784,5057.45098039216,4210.39607843137,8156.61176470588,13216.4705882353,8216.29803921568,9462.87843137253,15922.9529411765,10604.6078431373,11406.7019607843,15736.6549019608,10577.5058823529,12268.4431372549,9550.22745098039,5517.84705882353,2611.41568627451,0.002419726053874,0.001763523326201,0.005103156145881,1048576,42797,143757,101052,0,NA,NA,no
A431_Nrf2_150s_20230724_1.czi,A431,Nrf2,150s,2023-07-24,1,NA,1024,1024,43,green,8,red,5,5945.97254901961,12261.9882352941,23061.4,2648.05882352941,5028.99215686275,13097,3297.9137254902,7232.99607843136,9964.39999999998,5484.81960784314,8455.94509803922,14723.0117647059,5533.29803921569,9312.81960784314,16146.0078431373,2776.45882352941,4122.79215686274,2637.0431372549,0.000393557081036,0.002812546374751,0.006595031887877,1048576,35573,170244,134833,0,NA,NA,no
A431_Nrf2_150s_20230724_10.czi,A431,Nrf2,150s,2023-07-24,10,NA,1024,1024,58,green,1,red,8,6796.82745098039,10446.1843137255,25639.7803921568,2121.90196078431,4083.89411764706,16176.7803921569,4674.92549019608,6362.29019607843,9462.99999999998,5432.50980392157,7209.18823529412,13221.5843137255,6110.17647058823,8628.0862745098,19397.8941176471,3760.82352941176,4116.74901960784,2681.21960784314,0.000654841404335,0.001733873404709,0.005952726625929,1048576,46317,141743,95477,0,NA,NA,no
A431_Nrf2_150s_20230724_2.czi,A431,Nrf2,150s,2023-07-24,2,NA,1024,1024,74,green,7,red,7,20221.7215686274,19317.8,35752.7960784313,7131.83137254902,7245.58039215686,23592.7176470588,13089.8901960784,12072.2196078431,12160.0784313725,17181.9058823529,15217.7411764706,24803.4784313725,17424.2274509804,15671.9058823529,28556.1921568627,9638.39215686274,7784.98823529412,3279.90588235294,0.002667898290298,0.003476995580337,0.006863216325349,1048576,59506,167289,108104,0,NA,NA,no
A431_Nrf2_150s_20230724_3.czi,A431,Nrf2,150s,2023-07-24,3,NA,1024,1024,46,green,11,red,10,10181.7137254902,11848.5019607843,24029.1529411764,4367.53333333333,4651.21568627451,14104.3647058824,5814.18039215686,7197.2862745098,9924.7882352941,9740.58823529412,9299.1137254902,16134.2078431373,9577.54901960784,9387.23529411764,16789.0549019608,5115.81960784314,4641.46274509804,2524.09411764706,0.000576176362879,0.002347246805827,0.006904695548263,1048576,31817,140550,108751,0,NA,NA,no
A431_Nrf2_150s_20230724_4.czi,A431,Nrf2,150s,2023-07-24,4,NA,1024,1024,69,green,4,red,3,8023.2862745098,13400.3607843137,27636.4745098039,3261.17254901961,5696.38823529412,18400.2941176471,4762.11372549019,7703.9725490196,9236.18039215685,7367.98823529412,10242.0196078431,20255.4901960784,7574.54901960784,10832.2235294118,21522.7254901961,4103.12941176471,4794.74117647059,2595.71764705882,0.000427949194815,0.002449166541006,0.005830525416954,1048576,51004,176776,125776,0,NA,NA,no
A431_Nrf2_150s_20230724_5.czi,A431,Nrf2,150s,2023-07-24,5,NA,1024,1024,79,green,6,red,9,13000.7254901961,17596.5568627451,34372.6274509804,5428.17254901961,8092.36862745098,24070.3333333333,7572.55294117647,9504.18823529411,10302.294117647,11739.9294117647,14327.5098039216,25015.7843137255,11835.5843137255,14944.6156862745,27682.9411764706,6421.11764705882,6871.85098039216,3668.87058823529,0.001111165214987,0.00252908818862,0.006379781984815,1048576,54731,179251,124747,0,NA,NA,no
A431_Nrf2_150s_20230724_6.czi,A431,Nrf2,150s,2023-07-24,6,NA,1024,1024,65,green,3,red,12,13838.6784313725,12662.8235294118,25438.3803921568,5371.11764705882,5159.03137254902,16223.7725490196,8467.56078431372,7503.79215686274,9214.60784313724,12486.2235294118,9691.44705882353,17443.6745098039,12504.168627451,10218.462745098,19394.137254902,7098.89803921569,5011.33333333333,3053.78431372549,0.001272687724992,0.002331124100031,0.005764239442115,1048576,41937,187599,145780,0,NA,NA,no
A431_Nrf2_150s_20230724_7.czi,A431,Nrf2,150s,2023-07-24,7,NA,1024,1024,44,green,2,red,5,9007.88235294117,10987.9215686274,25087.5058823529,3095.28235294118,3800.55294117647,14310.7019607843,5912.6,7187.36862745098,10776.8039215686,8443.90980392157,8674.30980392157,17665.1215686274,8345.54509803922,8672.43921568628,18040.6078431373,4789.4,4342.78823529412,2223.02745098039,0.000631654028799,0.002208216050092,0.006720445670334,1048576,37032,127084,90055,0,NA,NA,no
A431_Nrf2_150s_20230724_8.czi,A431,Nrf2,150s,2023-07-24,8,NA,1024,1024,66,green,2,red,8,8133.17647058823,12280.4549019608,26992.8392156862,2843.64705882353,4894.4,16164.0941176471,5289.5294117647,7386.05490196078,10828.7450980392,7273.70588235294,9857.18431372549,18144.5843137255,7474.99607843137,10332.7294117647,20360.0196078431,4303.67058823529,4940.62352941176,2899.58823529412,0.000627689735562,0.00185749577541,0.006325549705356,1048576,49296,140552,91345,0,NA,NA,no
A431_Nrf2_150s_20230724_9.czi,A431,Nrf2,150s,2023-07-24,9,NA,1024,1024,57,green,33,red,7,30993.5725490196,29124.3019607843,30672,11002.368627451,10629.768627451,19460.5725490196,19991.2039215686,18494.5333333333,11211.4274509804,28550.3450980392,25413.462745098,22460.7137254902,27551.6549019608,24878.568627451,23705.2745098039,15656.6823529412,13457.4509803922,3418.23137254902,0.003282468459185,0.00404904683431,0.006643987169453,1048576,43587,153294,109834,0,NA,NA,no
A431_Nrf2_180s_20230713_1.czi,A431,Nrf2,180s,2023-07-13,1,NA,1024,1024,105,green,8,red,13,43359.062745098,21515.5764705882,31292.5960784314,13993.4156862745,6712.61568627451,23448.6039215686,29365.6470588235,14802.9607843137,7843.99215686274,36797.1529411765,16513.1725490196,24453.3137254902,38169.5450980392,17447.2235294118,30398.1490196078,21610.737254902,9535.59215686274,4470.16470588235,0.004949109694537,0.003879883710076,0.000853011187385,1048576,78439,189659,111790,0,NA,NA,no
A431_Nrf2_180s_20230713_10.czi,A431,Nrf2,180s,2023-07-13,10,NA,1024,1024,77,green,0,red,10,16340.5607843137,9702.18823529411,20402.9411764706,5549.0862745098,3452.13333333333,14646.9921568627,10791.4745098039,6250.05490196078,5755.94901960784,14620.8196078431,8153.6431372549,18610.7098039216,14877.137254902,8371.95294117647,20110.6392156863,8213.54117647059,4230.17647058824,3429.29803921569,0.001395629434025,0.001268611234777,0.000278760872635,1048576,55875,134122,78539,0,NA,NA,no
A431_Nrf2_180s_20230713_2.czi,A431,Nrf2,180s,2023-07-13,2,NA,1024,1024,65,green,2,red,12,20796.3921568627,11915.0156862745,18522.8862745098,7064.25882352941,3640.2,13366.6784313726,13732.1333333333,8274.8156862745,5156.20784313725,19210.8705882353,9218.52156862745,17345.5098039216,19305.4666666667,9454.0862745098,18223.968627451,11314.062745098,5328.81176470588,3512.26274509804,0.001421857347675,0.002346925174489,0.000285070082721,1048576,46099,128642,82672,0,NA,NA,no
A431_Nrf2_180s_20230713_3.czi,A431,Nrf2,180s,2023-07-13,3,NA,1024,1024,52,green,0,red,13,14717.662745098,8026.63137254902,16753.631372549,4353.50196078431,2515.26666666667,11265.1019607843,10364.1607843137,5511.36470588235,5488.52941176471,13096.4117647059,6707.62745098039,14758.337254902,13198.8235294118,6819.7568627451,16386.8823529412,7342.99215686275,3478.32156862745,2493.25098039216,0.001448477950751,0.001150965223125,0.000349759120567,1048576,46815,108294,61774,0,NA,NA,no
A431_Nrf2_180s_20230713_4.czi,A431,Nrf2,180s,2023-07-13,4,NA,1024,1024,54,green,0,red,8,13153.0235294118,8389.49019607843,19298.737254902,4808.99607843137,3096.44705882353,13424.0980392157,8344.02745098039,5293.0431372549,5874.63921568627,12417.1647058824,7197.57647058824,18824.8352941176,12327.7254901961,7198.18823529412,19128.431372549,6551.42352941176,3482.41176470588,3242.76078431373,0.00078706554338,0.001136114083084,0.000162416345933,1048576,39104,93479,54401,0,NA,NA,no
A431_Nrf2_180s_20230713_5.czi,A431,Nrf2,180s,2023-07-13,5,NA,1024,1024,58,green,2,red,15,18843.9529411765,10853.9843137255,20491.7725490196,7937.74509803922,4141.86666666667,15256.3882352941,10906.2078431373,6712.11764705882,5235.38431372549,16787.7137254902,8287.25490196078,18731.2823529412,17238.5098039216,8639.51764705882,20140.2745098039,8298.70588235294,3972.9137254902,3338.37647058823,0.001531069886451,0.002111879984538,0.000335214652267,1048576,44598,102223,57799,0,NA,NA,no
A431_Nrf2_180s_20230713_6.czi,A431,Nrf2,180s,2023-07-13,6,NA,1024,1024,54,green,0,red,7,13252.4588235294,8457.98823529411,18367.9490196078,4902.38039215686,3178.8431372549,13110.0470588235,8350.07843137255,5279.14509803921,5257.90196078431,12474.9058823529,7276.28235294118,17912.9215686275,12418.0470588235,7281.09019607843,18195.3803921569,6652.20784313726,3537.25882352941,3143.22745098039,0.000795757069307,0.001122377433029,0.000164574267817,1048576,39430,93118,53713,0,NA,NA,no
A431_Nrf2_180s_20230713_7.czi,A431,Nrf2,180s,2023-07-13,7,NA,1024,1024,49,green,0,red,9,8403.11764705882,6811.40392156862,15177.1450980392,3758.41176470588,2893.25882352941,11992.8509803922,4644.70588235294,3918.14509803921,3184.29411764706,8037.06666666667,5565.85098039216,14515.2431372549,7993.02745098039,5604.43921568627,15014.9411764706,3969.45098039216,2515.49411764706,2390.13333333333,0.00039109248741,0.001151051240809,0.00015468971402,1048576,33766,79265,45517,0,NA,NA,no
A431_Nrf2_180s_20230713_8.czi,A431,Nrf2,180s,2023-07-13,8,NA,1024,1024,61,green,0,red,9,12074.4196078431,8951.29019607843,18189.031372549,5030.61960784314,3925.81960784314,14363.7568627451,7043.8,5025.47058823529,3825.27450980392,11179.1843137255,7555.28235294118,16887.1490196078,11250.062745098,7807.44705882353,17871.3411764706,5701.70588235294,3480.85490196078,2633.45882352941,0.000786167967553,0.001090853821998,0.000302972980574,1048576,48374,108609,60418,0,NA,NA,no
A431_Nrf2_180s_20230713_9.czi,A431,Nrf2,180s,2023-07-13,9,NA,1024,1024,60,green,3,red,10,16923.3294117647,11877.137254902,18458.9215686274,5811.38823529412,4180.03529411765,13182.8784313726,11111.9411764706,7697.10196078431,5276.0431372549,16152.0823529412,10297.6588235294,17778.0117647059,16227.0392156863,10399.7529411765,18317.737254902,8643.99607843137,5160.10588235294,3026.6862745098,0.000664034076765,0.001408943475461,0.000134643853879,1048576,44289,105124,60841,0,NA,NA,no
A431_Nrf2_180s_20230717_1.czi,A431,Nrf2,180s,2023-07-17,1,NA,1024,1024,59,green,6,red,6,24618.7882352941,10876.3372549019,41531.9450980392,10445.7215686275,4248.83921568627,22513.8431372549,14173.0666666667,6627.49803921568,19018.1019607843,23032.9803921569,8479.59607843137,27597.7921568627,22263.0078431373,8509.64705882353,29895.5450980392,10402.0431372549,3721.30196078431,5575.14117647058,0.002246647255093,0.00225705165489,0.01109733581543,1048576,39941,228285,188369,0,NA,NA,no
A431_Nrf2_180s_20230717_10.czi,A431,Nrf2,180s,2023-07-17,10,NA,1024,1024,105,green,4,red,9,28518.7882352941,26259.2431372549,38026.5490196078,10510.4705882353,11671.1254901961,24579.3843137255,18008.3176470588,14588.1176470588,13447.1647058823,24978.5137254902,22107,28095.294117647,25215.894117647,22932.1568627451,31359.3882352941,13984.0235294118,10610.6431372549,5845.92156862745,0.003149885289809,0.003172956728468,0.006358300003351,1048576,85985,219530,133992,0,NA,NA,no
A431_Nrf2_180s_20230717_2.czi,A431,Nrf2,180s,2023-07-17,2,NA,1024,1024,73,green,2,red,7,23610.1411764706,15408.0784313725,25676.3725490196,7186.12941176471,5283.63137254902,12835.7529411765,16424.0117647059,10124.4470588235,12840.6196078431,21427.3921568627,13432.5215686274,18169.7411764706,20777.0470588235,13093.1725490196,18440.6549019608,12104.9764705882,6718.19215686275,3757.10196078431,0.002701849095962,0.002207666284898,0.006900518080767,1048576,50305,153942,103680,0,NA,NA,no
A431_Nrf2_180s_20230717_3.czi,A431,Nrf2,180s,2023-07-17,3,NA,1024,1024,78,green,2,red,9,23918.8078431372,20028.7764705882,29042.7098039215,8434.92549019608,7806.49803921569,15863.2941176471,15483.8823529412,12222.2784313725,13179.4156862745,21915.0039215686,17422.9450980392,20876.9137254902,21702.6509803921,17485.4823529412,22057.7254901961,12589.9803921569,8968.90196078431,5228.90196078431,0.002113491881127,0.002425474279067,0.006661400140501,1048576,62051,172142,110238,0,NA,NA,no
A431_Nrf2_180s_20230717_4.czi,A431,Nrf2,180s,2023-07-17,4,NA,1024,1024,91,green,0,red,7,22863.6745098039,18753.6039215686,32424.3176470588,8555.55294117647,7755.80392156863,19558.6901960784,14308.1215686274,10997.8,12865.6274509804,20993.1803921568,16022.6823529412,24498.031372549,20792.6196078431,16138.2431372549,25416.5764705882,12049.0705882353,8204,5552.03921568627,0.001975111867867,0.002494202408136,0.006683102776023,1048576,69108,197960,128933,0,NA,NA,no
A431_Nrf2_180s_20230717_5.czi,A431,Nrf2,180s,2023-07-17,5,NA,1024,1024,93,green,6,red,11,34766.1725490196,25530.8431372549,38551.4,12441.9450980392,10698.5764705882,24100.6941176471,22324.2274509804,14832.2666666667,14450.7058823529,31072.3058823529,22033.5372549019,29306.9843137255,31193.1333333333,22464.6,31605.3254901961,17610.1411764706,10874.5882352941,5933.96862745098,0.003407515731512,0.002924197327857,0.006624292859844,1048576,71433,203292,132009,0,NA,NA,no
A431_Nrf2_180s_20230717_6.czi,A431,Nrf2,180s,2023-07-17,6,NA,1024,1024,97,green,8,red,18,38147.0901960784,28579.3568627451,30587.6509803921,11920.7490196078,10499.9647058824,16049.6,26226.3411764706,18079.3921568627,14538.0509803921,34317.7921568627,24709.0196078431,22024.5411764706,34838.4745098039,25451.6470588235,24137.1490196078,21446.7960784314,13876.8745098039,6582.14509803921,0.003155341802859,0.002982816509172,0.006151678047928,1048576,77826,214111,136416,0,NA,NA,no
A431_Nrf2_180s_20230717_7.czi,A431,Nrf2,180s,2023-07-17,7,NA,1024,1024,86,green,3,red,7,30204.9215686274,21490.6117647059,35282.3450980392,10421.4745098039,8676.63529411765,21585.6901960784,19783.4470588235,12813.9764705882,13696.6549019608,26610.4705882353,18055.1960784314,25680.3490196078,26845.5764705882,18584.4470588235,28345.7294117647,15547.5490196078,9259.98431372549,5403.30980392157,0.003203721139945,0.002771534639246,0.006615272222781,1048576,64713,192248,127690,0,NA,NA,no
A431_Nrf2_180s_20230717_8.czi,A431,Nrf2,180s,2023-07-17,8,NA,1024,1024,113,green,10,red,24,34033.6901960784,23847.6745098039,39942.3294117647,12223.8980392157,10056.9098039216,24926.9568627451,21809.7921568627,13790.7647058823,15015.3725490196,29977.3960784314,20557.4901960784,30914.0980392157,29856.6078431372,20691.1333333333,32896.7254901961,16201.4784313725,9525.2431372549,5742.47450980392,0.003983576157514,0.003010312248679,0.006719211503571,1048576,84106,209685,126344,0,NA,NA,no
A431_Nrf2_180s_20230717_9.czi,A431,Nrf2,180s,2023-07-17,9,NA,1024,1024,105,green,9,red,13,32681.1019607843,24374.3960784313,31441.6862745098,11010.9607843137,10071.9803921569,19077.3254901961,21670.1411764706,14302.4156862745,12364.3607843137,27243.0549019608,20025.7176470588,22211.9098039216,27914.1843137255,20938.1254901961,25025.4431372549,16103.8039215686,10158.137254902,4999.27843137255,0.004546086928424,0.003277083004222,0.006119006287818,1048576,77605,218666,141628,0,NA,NA,no
A431_Nrf2_180s_20230724_1.czi,A431,Nrf2,180s,2023-07-24,1,NA,1024,1024,57,green,0,red,8,26391.2431372549,11876.0078431372,26964.6588235294,8902.99215686274,4392.53333333333,16750.8823529412,17488.2509803922,7483.47450980392,10213.7764705882,24066.8745098039,9853.02745098039,19236.6823529412,23295.537254902,9587.66274509804,19790.7803921569,14052.9568627451,5024.77647058823,2662.18431372549,0.002952295191148,0.002182335947074,0.006841543609021,1048576,41529,144424,102989,0,NA,NA,no
A431_Nrf2_180s_20230724_10.czi,A431,Nrf2,180s,2023-07-24,10,NA,1024,1024,87,green,7,red,8,18447.1176470588,21394.4196078431,37877.7843137255,7469.57254901961,9650.99215686274,25104.8980392157,10977.5450980392,11743.4274509804,12772.8862745098,16201.9568627451,17962.8980392157,28442.8117647059,16310.8784313725,18353.2392156863,31210.3333333333,8418.41176470588,8168.58039215686,4538.28235294118,0.0020372764737,0.002900295631558,0.006358576755898,1048576,59617,153005,93701,0,NA,NA,no
A431_Nrf2_180s_20230724_2.czi,A431,Nrf2,180s,2023-07-24,2,NA,1024,1024,48,green,1,red,6,18723.494117647,9673.14117647058,23194.2470588235,5356.54509803922,3201.12549019608,13016.9529411765,13366.9490196078,6472.0156862745,10177.294117647,17254.5725490196,8017.02745098039,16353.4235294118,16763.3568627451,7866.79215686274,16659.3333333333,10570.7960784314,4139.21960784314,2257.79215686274,0.001869332556631,0.001722668666466,0.006232179379931,1048576,36204,136685,100524,0,NA,NA,no
A431_Nrf2_180s_20230724_3.czi,A431,Nrf2,180s,2023-07-24,3,NA,1024,1024,70,green,4,red,13,36335.7921568627,16456.9176470588,31563.6588235294,11636.6078431373,6201.86274509804,20268.0666666667,24699.1843137255,10255.0549019608,11295.5921568627,33738.7960784314,14471.7568627451,24592.0862745098,32162.968627451,13910.4509803922,25006.0392156863,19160.0941176471,7003.98823529412,3097.17254901961,0.003979514626896,0.002428499857585,0.006253833396762,1048576,54722,174790,120154,0,NA,NA,no
A431_Nrf2_180s_20230724_4.czi,A431,Nrf2,180s,2023-07-24,4,NA,1024,1024,69,green,13,red,12,45843.5098039215,18180.5960784314,28422.7333333333,16750.6980392157,7058.58039215686,17773.2509803922,29092.8117647059,11122.0156862745,10649.4823529412,42932.9019607843,16069.168627451,21711.4431372549,41518.431372549,15619.5529411765,21921.831372549,23421.2588235294,7978.83921568627,3019,0.004124716216443,0.002442401063208,0.006199743233475,1048576,48270,158113,109851,0,NA,NA,no
A431_Nrf2_180s_20230724_5.czi,A431,Nrf2,180s,2023-07-24,5,NA,1024,1024,64,green,42,red,6,35641.1607843137,33626.2431372549,28788.7019607843,13523.9019607843,12915.7176470588,17941.3725490196,22117.2588235294,20710.5254901961,10847.3294117647,32921.4352941176,29707.3333333333,20780.4705882353,31923,28980.0156862745,21953.7215686274,17590.5882352941,15295.231372549,2909.10980392157,0.003545914444269,0.004430987788182,0.00651834525314,1048576,44981,148022,103166,0,NA,NA,no
